Word,pos,readability,lemma,diac
مُسْتَثْمِر,noun,4,مُسْتَثْمِر_1,مُسْتَثْمِرٍ
عاشِر,adj_num,1,عاشِر_1,عاشِرُ
خَلَق,verb,1,خَلْق_1,خَلْقِ
جَوْدَة,noun,3,جَوْدَة_1,جَوْدَةٍ
خِيانَة,noun,3,خِيانَة_1,خِيانَةٍ
طَبَقَة,noun,3,طَبَقَة_1,طَبَقَةٍ
تَقْلِيدِيّ,adj,3,تَقْلِيدِيّ_1,تَقْلِيدِيٍّ
حان,verb,3,حان-ِ_1,حانَ
رُكْن,noun,4,رُكْن_2,رُكْن
لا,conj,1,لا_1,لا
حَيَوان,noun,1,حَيَوان_1,حَيَوانَ
خَمْسُون,noun_num,1,خَمْسُون_1,خَمْسُونَ
مُقارَنَة,noun,2,مُقارَنَة_1,مُقارَنَةً
بَعْثَة,noun,4,بَعْثَة_1,بَعْثَةَ
عَشاء,noun,1,عَشاء_1,عَشاءٍ
مُخْرِج,noun,3,مُخْرِج_1,مُخْرِجٍ
رَجاء,noun,4,رَجاء_1,رَجاءِ
قُنْبُلَة,noun,1,قُنْبُلَة_1,قُنْبُلَةٍ
ناطِق,noun,4,ناطِق_1,ناطِقٍ
مَسْرَح,noun,1,مَسْرَح_1,مَسْرَحِ
ٱِكْتَفَى,verb,4,ٱِكْتَفَى_1,اِكْتَفَى
تَنْسِيق,noun,3,تَنْسِيق_1,تَنْسِيقِ
حِصان,noun,1,حِصان_1,حِصانِ
حِصار,noun,3,حِصار_1,حِصارٍ
سَكَت,verb,1,سَكْت_1,سَكْتٍ
مَدَنِيّ,noun,3,مَدَنِيّ_1,مَدَنِيٍّ
ٱِنْتَبَه,verb,1,ٱِنْتَبَه_1,أَنْتَبِهَ
حَبْل,noun,1,حَبْل_1,حَبْلٍ
حَظِي,verb,4,حَظِي-َ_1,حَظِيَ
ٱِهْتَمّ,verb,1,ٱِهْتَمّ_1,اِهْتَمَّ
رِفْقَة,noun,3,رِفْقَة_1,رِفْقَةِ
جِسْر,noun,1,جِسْر_1,جِسْرِ
حَمْل,noun,2,حَمْل_1,حَمْلِ
شَكّ,verb,3,شَكّ_1,شَكٍّ
عِرْق,noun,5,عِرْق_1,عِرْقَ
مَسِيرَة,noun,4,مَسِيرَة_1,مَسِيرَةَ
صَنْع,noun,3,صَنْع_1,صُنْعِ
ٱِلْتَفّ,verb,3,ٱِلْتَفّ_1,اِلْتَفَّ
تَنَهَّد,verb,3,تَنَهُّد_1,تَنَهُّدَ
أَكْثَرِيَّة,noun,3,أَكْثَرِيَّة_1,أَكْثَرِيَّةِ
قَبِيلَة,noun,3,قَبِيلَة_1,قَبِيلَةِ
ٱِنْخِفاض,noun,2,ٱِنْخِفاض_1,اِنْخِفاضِ
قَرْض,noun,4,قَرْض_1,قَرْضٍ
خالِي,adj,2,خالِي_1,خالِي
عامِل,adj,3,عامِل_2,عامِلٍ
ذَكاء,noun,1,ذَكاء_1,ذَكاءً
شَرْعِيّ,adj,4,شَرْعِيّ_1,شَرْعِيٍّ
مِقْدار,noun,3,مِقْدار_1,مِقْدارٍ
إِيجاد,noun,3,إِيجاد_1,إِيجادِ
أَجْمَل,adj_comp,1,أَجْمَل_2,أَجْمَلِ
مُحَدَّد,adj,4,مُحَدَّد_1,مُحَدَّدٍ
مَصْرَف,noun,3,مَصْرَف_1,مَصْرِفٍ
مُجاوِر,adj,3,مُجاوِر_1,مُجاوِرٍ
تَغَيَّر,verb,1,أَغار_1,تُغِيرُ
تَمْثِيل,noun,1,تَمْثِيل_1,تَمْثِيلِ
خائِن,noun,3,خائِن_1,خائِنُ
صَخْر,noun,1,صَخْر_2,صَخْر
لَحْم,noun,1,لَحْم_1,لَحْم
حَمَّل,verb,3,حَمَل-ِ_1,حَمَلَ
أَخاف,verb,1,أَخاف_1,أَخافَ
بُرْهَة,noun,3,بُرْهَة_1,بُرْهَةَ
شَراب,noun,1,شَراب_1,شَرابَ
أَذِن,verb,1,أُذُن_1,أُذُنٍ
رَحِم,verb,3,رَحِم_1,رَحِمٍ
مُتَعَلِّق,adj,3,مُتَعَلِّق_1,مُتَعَلِّقٌ
مُوَحَّد,adj,3,مُوَحَّد_1,مُوَحَّدٌ
حِرْص,noun,3,حَرِص-َ_1,حَرِصَ
إِصْبَع,noun,1,إِصْبَع_1,إِصْبَعَ
حَفْلَة,noun,1,حَفْلَة_1,حَفْلَةٍ
سَطْح,noun,1,سَطْح_1,سَطْحٍ
ٱِطَّلَع,verb,4,ٱِطَّلَع_1,اِطَّلَعَ
غَيْظ,noun,3,غَيْظ_1,غَيْظَ
جَنَّة,noun,1,جَنَّة_1,جَنَّةِ
ٱِنْتِشار,noun,2,ٱِنْتِشار_1,اِنْتِشارِ
مَصِير,noun,3,مَصِير_1,مَصِيرِ
جَلالَة,noun,2,جَلالَة_1,جَلالَةٍ
صادِق,adj,1,صادِق_2,صادِق
عَوْن,noun,3,عَوْن_2,عَوْن
مَلَأ,verb,2,مَلَأ_1,مَلَأٌ
نُفُوذ,noun,4,نُفُوذ_1,نُفُوذٍ
حَسَن,adj,1,حَسَن_2,حَسَن
بَرّ,noun,1,بَرّ_1,بَرِّ
مُضِيف,noun,2,مُضِيف_1,مُضِيفِ
ٱِنْسِحاب,noun,3,ٱِنْسِحاب_1,اِنْسِحابِ
حَفْل,noun,1,حَفْل_1,حَفْلِ
أَبِيّ,adj,4,أَبِي_1,أَبِي
ٱِحْتَلّ,verb,3,ٱِحْتَلّ_1,اِحْتَلَّ
مَوْرِد,noun,4,مَوْرِد_1,مَوْرِدٍ
أَبَى,verb,3,أَبِي_1,أَبِي
مُباشَرَة,noun,3,مُباشَرَة_1,مُباشَرَةً
تَوْجِيه,noun,3,تَوْجِيه_1,تَوْجِيهَ
لِباس,noun,2,لِباس_1,لِباسَ
طالَما,conj_sub,1,طالَما_1,طالَما
شُغْل,noun,1,شَغَل-َ_1,شَغَلَ
تَناوُل,noun,1,تَناوُل_1,تَناوُلُ
مَرّ,noun,3,مَرّ_1,مَرَّ
حَرْف,noun,1,حَرْف_1,حَرْفٍ
إِعْدام,noun,3,إِعْدام_1,إِعْدامِ
مَجْد,noun,3,مَجْد_2,مَجْدٍ
هَدِيَّة,noun,1,هَدِيَّة_1,هَدِيَّةٍ
أَمانَة,noun,1,أَمانَة_1,أَمانَةٍ
فات,verb,3,فات-ُ_1,فاتَ
مُذَكِّرَة,noun,2,مُذَكِّرَة_1,مُذَكِّرَةِ
أَنْصار,noun,3,أَنْصار_1,أَنْصارِ
ٱِنْتِقاد,noun,4,ٱِنْتِقاد_1,اِنْتِقادِ
جَدَل,noun,4,جَدَل_1,جَدَلٍ
مِصْباح,noun,1,مِصْباح_2,مِصْباح
هَبّ,verb,4,هَبْ_1,هَبْ
وَثِق,verb,2,وَثاق_1,وُثُقٌ
ٱِنْقَطَع,verb,2,ٱِنْقَطَع_1,اِنْقَطَعَ
ٱِسْتِقالَة,noun,4,ٱِسْتِقالَة_1,اِسْتِقالَةُ
ٱِمْتَدّ,verb,3,ٱِمْتَدّ_1,اِمْتَدَّ
مَصْنَع,noun,2,مَصْنَع_1,مَصْنَعٌ
أَيَّد,verb,3,أَيَّد_1,أَيَّدَ
سَجِين,noun,1,سَجِين_1,سَجِينٍ
بِتْرُول,noun,3,بِتْرُول_1,بِتْرُولٍ
لَذَّة,noun,3,لَذَّة_1,لَذَّةٍ
مُسْتَعِدّ,adj,1,مُسْتَعِدّ_1,مُسْتَعِدٌّ
مُضْطَرِب,adj,4,مُضْطَرِب_1,مُضْطَرِبٌ
شَوْط,noun,1,شَوْط_1,شَوْطٍ
ضَمِير,noun,2,ضَمِير_1,ضَمِيرِ
مَحَبَّة,noun,1,مَحَبَّة_1,مَحَبَّةٍ
وِجْهَة,noun,3,وِجْهَة_1,وِجْهَةِ
بَنَى,verb,1,بِن_1,بَنِي
فِتْنَة,noun,4,فِتْنَة_1,فِتْنَةٍ
مَوْكِب,noun,4,مَوْكِب_1,مَوْكِبٍ
حِينَئِذٍ,adv,4,حِينَئِذٍ_1,حِينَئِذٍ
مُبَكِّر,adj,1,مُبَكِّر_1,مُبَكِّرٍ
مُعامَلَة,noun,2,مُعامَلَة_1,مُعامَلَةٍ
تامّ,adj,3,تامّ_1,تامٍّ
جَرِيدَة,noun,1,جَرِيدَة_1,جَرِيدَةِ
جَسَد,noun,1,جَسَد_1,جَسَدِ
وَلِيّ,noun,4,لَيّ_1,وَلَيٍّ
مَسْعَى,noun,4,مَسْعَى_1,مَسْعىً
أَخْطَأ,verb,1,أَخْطَأ_1,أَخْطَأَ
أَوان,noun,3,أَوان_1,أَوانُ
دَعْوَى,noun,4,دَعْوَى_1,دَعْوَى
مِعْيار,noun,4,مِعْيار_1,مِعْيارٌ
هادِئ,adj,1,هادِئ_2,هادِئٌ
تِسْع,noun_num,1,تِسْع_1,تِسْعُ
ٱِرْتَدَى,verb,2,ٱِرْتَدَى_1,اِرْتَدَى
ٱِسْتَقَرّ,verb,3,ٱِسْتَقَرّ_1,اِسْتَقَرَّ
تَوَتُّر,noun,2,تَوَتُّر_1,تَوَتُّرِ
شَقِيق,noun,1,شَقِيق_1,شَقِيقِ
صَبِيّ,noun,1,صَبِيّ_1,صَبِيٍّ
عَلامَة,noun,1,عَلامَة_1,عَلامَةٍ
جَمِيل,noun,1,جَمِيل_3,جَمِيل
سارّ,verb,5,سار-ِ_1,سارَ
ٱِنْطِلاق,noun,4,ٱِنْطِلاق_1,اِنْطِلاقِ
جَرِيح,noun,2,جَرِيح_1,جَرِيحٍ
نَفَقَة,noun,4,نَفَقَة_1,نَفَقَةِ
غِناء,noun,1,غِناء_1,غِناءً
حَرَس,noun,2,حَرَس_1,حَرَسِ
مُدافِع,noun,1,مُدافِع_1,مُدافِعِ
مُقَرَّر,adj,3,مُقَرَّر_1,مُقَرَّرِ
راكِب,noun,1,راكِب_1,راكِبٍ
جَبِين,noun,1,جُبّ_1,جُبَّيْنِ
ضَرُورِيّ,adj,1,ضَرُورِيّ_1,ضَرُورِيٌّ
صَيْف,noun,1,صَيْف_1,صَيْفَ
سارّ,adj,3,سار-ِ_1,سارَ
كَرامَة,noun,3,كَرامَة_2,كَرامَةٍ
مَرِيض,noun,2,مَرِيض_1,مَرِيضٍ
بَيْنِيّ,adj,4,بَيْنِيّ_1,بَيْنِيّ
ٱِحْتِجاب,noun,5,ٱِحْتِجاب_1,اِحْتِجابِ
عائِد,adj,3,عائِد_1,عائِدٍ
إِخْلاص,noun,3,إِخْلاص_1,إِخْلاصِ
بارِد,adj,1,بارِد_1,بارِدٍ
قُرابَة,noun_quant,3,قُرابَة_1,قُرابَةِ
ٱِسْتَدْعَى,verb,3,ٱِسْتَدْعَى_1,اُسْتُدْعِيَ
تَقْرِيب,noun,2,تَقْرِيب_1,تَقْرِيبِ
طِبّ,noun,1,طِبّ_1,طِبِّ
لُطْف,noun,2,لَطَف-ُ_1,لَطَفَ
لِواء,noun,4,لِواء_1,لِواءَ
داعِي,noun,2,داعِي_1,داعِيَ
قَضائِيّ,adj,4,قَضائِيّ_1,قَضائِيٌّ
صَدارَة,noun,4,صَدارَة_1,صَدارَةِ
ٱِطِّلاع,noun,4,ٱِطِّلاع_1,اِطِّلاعِ
حَضْرَة,noun,2,حَضْرَة_1,حَضْرَةِ
ٱِفْتَتَح,verb,3,ٱِفْتَتَح_1,اِفْتَتَحَ
بَرْد,noun,1,بَرْد_1,بَرْدٍ
ظُلْم,noun,2,ظُلْم_1,ظُلْمٍ
ٱِسْتَوْلَى,verb,3,ٱِسْتَوْلَى_1,اِسْتَوْلَى
عُود,noun,1,عُود_1,عُودِ
أَقْدَم,verb,4,أَقْدَم_1,أَقْدَمَ
خَضَع,verb,3,خَضَع-َ_1,خَضَعَ
لاحِق,adj,3,لاحِق_1,لاحِقٍ
آلَة,noun,1,آلَة_1,آلَةٍ
ٱِسْتَغْرَق,verb,3,ٱِسْتَغْرَق_1,اِسْتَغْرَقَ
رِبْح,noun,3,رَبِح-َ_1,رَبِحَ
فارَق,verb,3,فارِق_1,فارِقَ
إِدارِيّ,adj,4,إِدارِيّ_1,إِدارِيٍّ
تَعْلِيمِيّ,adj,2,تَعْلِيمِيّ_1,تَعْلِيمِيٍّ
صَلَّى,verb,1,صَلَّى_1,صَلَّى
عَكْس,noun,1,عَكْس_1,عَكْسَ
مُعالَجَة,noun,1,مُعالَجَة_1,مُعالَجَةِ
نِيابَة,noun,4,نِيابَة_1,نِيابَةٍ
إِضافِيّ,adj,3,إِضافِيّ_1,إِضافِيٍّ
صَواب,noun,2,صَواب_2,صَوابٍ
فَرْع,noun,3,فَرْع_1,فَرْعٍ
خاض,verb,3,خاض-ُ_1,خاضَ
صِدْق,noun,1,صَدَّق_1,صَدَّقَ
كُلِّيّ,noun,3,كُلِّيّ_1,كُلِّيٍّ
لُعْبَة,noun,1,لُعْبَة_1,لُعْبَةٍ
جارِيَة,noun,3,جارِي_1,جارِيَةٍ
سَمْع,noun,2,سَمِع-َ_1,سَمِعَ
كَلَّم,verb,1,كلم_1,كلم
تَعَهَّد,verb,4,تَعَهَّد_1,تَعَهَّدَ
سَرِقَة,noun,1,سَرِقَة_1,سَرِقَةِ
مِهْنَة,noun,2,مِهْنَة_1,مِهْنَةِ
رافَق,verb,3,رافَق_1,رافَقَ
مُصِيبَة,noun,1,مُصِيبَة_1,مُصِيبَةِ
حِصَّة,noun,1,حِصَّة_1,حِصَّةٍ
دافَع,verb,1,دافَع_1,دافَعَ
عَجْز,noun,3,عَجْز_1,عَجْزٍ
هَمّ,verb,4,هُم_1,هُم
مُعَيَّن,adj,2,مُعِين_2,مُعِين
إِلْغاء,noun,1,إِلْغاء_1,إِلْغاءَ
حِفْظ,noun,3,حِفْظ_1,حِفْظِ
نَوَى,verb,3,نَوَى_1,نَوىً
مَثَل,noun,2,مِثْل_1,مِثْلَ
ٱِشْتَغَل,verb,1,ٱِشْتَغَل_1,اِشْتَغَلَ
إِخْراج,noun,2,إِخْراج_1,إِخْراجَ
تِكْنُولُوجِيا,noun,2,تِكْنُولُوجِيا_1,تِكْنُولُوجِيا
ٱِنْتِقال,noun,2,ٱِنْتِقال_1,اِنْتِقالٍ
أَساء,verb,2,أَساء_1,أَساءَ
ٱِحْتِجاج,noun,3,ٱِحْتِجاج_1,اِحْتِجاجٍ
حِفاظ,noun,2,حافِظ_1,حُفّاظٍ
شَبَح,noun,1,شَبَح_1,شَبَحِ
عادِيّ,adj,1,عادِيّ_1,عادِيٍّ
أَداة,noun,2,أَداة_1,أَداةٍ
مَتَى,adv_interrog,1,مَتَى_1,مَتَى
وَكِيل,noun,4,كَيْل_1,وَكَيْلَ
بادَر,verb,4,بادَر_1,بادِرْ
مالِك,noun,3,مالِك_1,مالِك
مادِّيّ,adj,4,مادِّيّ_1,مادِّيٍّ
واسِطَة,noun,4,واسِطَة_1,واسِطَةِ
حُجَّة,noun,3,حُجَّة_1,حُجَّةٍ
ناظِر,noun,2,ناظِر_1,ناظِرٍ
هاتِف,noun,1,هاتِف_1,هاتِفٍ
قَلْعَة,noun,2,قَلْعَة_1,قَلْعَةِ
نُسْخَة,noun,2,نُسْخَة_1,نُسْخَةٍ
خَلْق,noun,1,خَلْق_1,خَلْقِ
ٱِنْضِمام,noun,3,ٱِنْضِمام_1,اِنْضِمامِ
خَصْم,noun,4,خَصْم_1,خَصْمِ
رَحِيل,noun,3,رَحِيل_1,رَحِيلِ
أَوْشَك,verb,2,أَوْشَك_1,أَوْشَكَ
لائِحَة,noun,4,لائِحَة_1,لائِحَةِ
يَأْس,noun,3,يَأْس_1,يَأْسٍ
عادِل,adj,3,عادِل_2,عادِلٍ
كُتْلَة,noun,3,كُتْلَة_1,كُتْلَةِ
نَيْل,noun,4,نَيْل_1,نَيْلِ
حادِي,adj_num,2,حادِي_2,حادِي
ٱِنْقِلاب,noun,4,ٱِنْقِلاب_1,اِنْقِلابٍ
تُجاه,noun,3,تُجاه_1,تُجاهَ
حِمار,noun,1,حِمار_1,حِمارٌ
أَتَمّ,verb,3,أَتَمّ_2,أَتَمِّ
تَصَوُّر,noun,2,تَصَوُّر_1,تَصَوُّرٌ
فَرْط,noun,4,فَرْط_1,فَرْطِ
أَنْف,noun,1,أَنْف_1,أَنْفِ
تَسَبَّب,verb,2,تَسَبَّب_1,تَسَبَّبَ
شِعار,noun,4,شِعار_1,شِعارَ
تَأْجِيل,noun,1,تَأْجِيل_1,تَأْجِيلِ
إِجابَة,noun,1,إِجابَة_1,إِجابَةُ
بَرِيد,noun,1,بَرِيد_1,بَرِيدٍ
طَرْد,noun,2,طَرْد_1,طَرْدِ
أَقْسَم,verb,1,أَقْسَم_1,أَقْسَمَ
رِياضَة,noun,1,رِياضَة_1,رِياضَةٍ
مَحْدُود,adj,4,مَحْدُود_1,مَحْدُودٍ
تَشْجِيع,noun,1,تَشْجِيع_1,تَشْجِيعِ
حَدِيد,noun,1,حَدِيد_1,حَدِيدٍ
وَرَد,verb,4,رَدّ-ُ_1,وَرَدَّ
تَعَلَّم,verb,1,عَلِم-َ_1,تَعْلَمُ
مَذْهَب,noun,5,مَذْهَب_1,مَذْهَبٍ
بَرِح,verb,5,بَرِح_1,بَرِحَ
سِياحِيّ,adj,3,سِياحِيّ_1,سِياحِيٌّ
مُلْك,noun,4,مُلْك_1,مُلْكٌ
ضَيْعَة,noun,3,ضَيْعَة_1,ضَيْعَةٌ
ٱِنْضَمّ,verb,3,ٱِنْضَمّ_1,اِنْضَمَّ
لَجَأ,verb,4,لَجَأ-َ_1,لَجَأَ
مَسْؤُول,adj,2,مَسْؤُول_1,مَسْؤُولٌ
تَعْوِيض,noun,3,تَعْوِيض_1,تَعْوِيضٍ
تِمْثال,noun,1,تِمْثال_1,تِمْثالِ
حَلِيف,noun,4,حَلِيف_1,حَلِيفٌ
سَيْطَر,verb,1,سَيْطَر_1,سَيْطَرَ
عاشِق,noun,2,عاشِق_1,عاشِقُ
زُهُور,noun,1,زُهُور_1,زُهُورَ
طَرْح,noun,4,طَرْح_1,طَرْحَ
إِزاء,noun,4,إِزاء_1,إِزاءَ
نَمُوذَج,noun,3,نَمُوذَج_1,نَمُوذَجٍ
تَأَثُّر,noun,3,تَأَثُّر_1,تَأَثُّرِ
مُسَلَّح,noun,3,مُسَلَّح_1,مُسَلَّحٍ
أَصْفَر,adj,1,أَصْفَر_3,أَصْفَرِ
طار,verb,1,طار-ِ_1,طارَ
مَرِيض,adj,1,مَرِيض_1,مَرِيضٌ
بارِز,adj,3,بارِز_1,بارِزٌ
مَجَلَّة,noun,1,مَجَلَّة_1,مَجَلَّةُ
سَيِّء,adj,1,سَيِّء_1,سَيِّء
إِيمان,noun,2,إِيمان_1,إِيمان
كَمِّيَّة,noun,1,كَمِّيَّة_1,كَمِّيَّةٍ
مِفْتاح,noun,1,مِفْتاح_1,مِفْتاحِ
أَسْمَع,verb,4,سَمِع-َ_1,أَسْمَعُ
تَرَدُّد,noun,2,تَرَدُّد_1,تَرَدُّدِ
مُوَضِّح,adj,3,مُوَضِّح_1,مُوَضِّحٍ
ساق,noun,1,ساق_1,ساقٍ
راتِب,noun,2,راتِب_1,راتِبٍ
فَقِير,noun,1,فَقِير_1,فَقِيرٍ
ٱِنْتَشَر,verb,2,ٱِنْتَشَر_1,اِنْتَشَرَ
عَرُوس,noun,1,عَرُوس_1,عَرُوسٍ
عائِش,noun,4,عائِش_1,عائِشٍ
مُسَيِّر,noun,4,مُسَيِّر_1,مُسَيِّرٍ
خِتام,noun,4,خِتام_1,خِتامِ
عَرَض,noun,4,عَرْض_1,عَرْضٍ
نِيابِيّ,adj,5,نِيابِيّ_1,نِيابِيٍّ
تَصَوَّر,verb,2,تَصَوُّر_1,تَصَوُّرٍ
خَدّ,noun,1,خَدّ_1,خَدِّ
خَمْر,noun,2,خَمْر_1,خَمْرٍ
ساهَم,verb,3,ساهَم_1,ساهَمَ
سِينَما,noun,1,سِينَما_1,سِينَما
صَرَخ,verb,1,صَرَخ-ُ_1,صَرَخَ
وَفَّر,verb,2,وَفْر_1,وَفْرٍ
راضِي,adj,2,راضِي_1,راضِي
مَزْرَع,noun,5,مَزْرَع_1,مَزْرَعٍ
سَكَن,verb,1,سَكَن_1,سَكَنِ
تَوافُق,noun,4,تَوافُق_1,تَوافُقٍ
رائِحَة,noun,1,رائِحَة_1,رائِحَةِ
مُخْتَلِف,noun,3,مُخْتَلِف_1,مُخْتَلِفِ
عَظْم,noun,1,عَظْم_1,عَظْمِ
لاجِئ,noun,4,لاجِئ_1,لاجِئٍ
أَنْهَى,verb,3,أَنْهَى_1,أَنْهَى
غابَة,noun,2,غابَة_1,غابَةِ
صُدُور,noun,4,صُدُور_1,صُدُورَ
مارَس,verb,4,مارِس_1,مارِس
مَرْء,noun,3,مَرْء_1,مَرْءِ
مال,verb,1,مال_1,مالِ
عَلا,verb,3,عَلا-ُ_1,عَلا
غارَة,noun,4,غارَة_1,غارَةٍ
قَصْف,noun,4,قَصْف_1,قَصْفٍ
ذاهِب,adj,1,ذاهِب_1,ذاهِبٌ
طُنّ,noun,3,طُنّ_1,طُنٍّ
أَقْفَل,verb,1,أَقْفَل_1,أَقْفَلَ
إِحْساس,noun,1,إِحْساس_1,إِحْساسُ
خَطِيب,noun,1,خَطِيب_1,خَطِيبٌ
شِبْه,noun,3,شِبْه_1,شِبْهُ
قائِمَة,noun,3,قائِم_2,قائِمَةٍ
رَيْثَما,conj_sub,4,رَيْثَما_1,رَيْثَما
لَيّ,noun,4,لِ-_1,لِي
نَظِيف,adj,1,نَظِيف_1,نَظِيفٍ
حادّ,adj,2,حادّ_2,حادٍّ
ثُنائِيّ,adj,3,ثُنائِيّ_1,ثُنائِيٍّ
خَفِيّ,adj,3,خَفِيّ_1,خَفِيٍّ
ٱِسْتِئْناف,noun,4,ٱِسْتِئْناف_1,اِسْتِئْنافٍ
عاقِبَة,noun,4,عاقِبَة_1,عاقِبَةً
إِنْهاء,noun,3,إِنْهاء_1,إِنْهاءِ
تَوَقُّع,noun,2,وُقِّع_1,تُوَقَّعُ
مُتَقَدِّم,adj,4,مُتَقَدِّم_1,مُتَقَدِّمٍ
مُقاتِل,noun,1,مَقْتَل_1,مَقاتِلَ
دَقِيق,adj,2,دَقِيق_1,دَقِيقٍ
شَنّ,verb,5,شَنّ_1,شَنِّ
ناخِب,noun,4,ناخِب_1,ناخِبٍ
وَداع,noun,2,وَداع_1,وَداعٍ
كُلِّيَّة,noun,3,كُلِّيّ_1,كُلِّيَّةِ
صَيْد,noun,1,صَيْد_1,صَيْدٍ
ٱِسْتَعَدّ,verb,1,ٱِسْتَعَدّ_1,اِسْتَعَدَّ
نَصّ,verb,4,نَصّ_1,نَصَّ
دَهْر,noun,4,دَهْر_1,دَهْرٍ
جَهِل,verb,4,جَهْل_1,جَهْلِ
حاكِم,adj,4,حاكِم_1,حاكِمِ
سَحْب,noun,1,سَحْب_1,سَحْبِ
مَنْزِلَة,noun,4,مَنْزِلَة_1,مَنْزِلَةٍ
رَبَط,verb,1,رَبْط_1,رَبْطِ
تَحَوُّل,noun,1,تَحَوُّل_1,تَحَوُّلِ
رَهِينَة,noun,4,رَهِينَة_1,رَهِينَةَ
سُكُون,noun,3,سُكُون_1,سُكُونَ
نادِر,adj,2,نادِر_1,نادِر
وَقُود,noun,2,وَقُود_1,وَقُودٌ
باقِي,noun,2,باقِي_2,باقِي
تَطَلَّب,verb,3,طَلَب-ُ_1,تَطْلُبُ
رَكَّب,verb,1,رُكْبَة_1,رُكَبِ
سَهْل,adj,1,سَهْل_1,سَهْلُ
ضَرَر,noun,2,ضَرَر_1,ضَرَرٌ
تَوَلِّي,noun,3,تَوَلِّي_1,تَوَلِّي
عار,noun,3,عار_1,عارٍ
مُفَوَّضِيَّة,noun,5,مُفَوَّضِيَّة_1,مُفَوَّضِيَّةِ
أَنْفَق,verb,3,أَنْفَق_1,أُنْفَقُ
مُشارِك,noun,1,مُشارِك_1,مُشارِكٍ
مِقَمَّة,noun,5,مِقَمَّة_1,مِقَمَّةٍ
تَساءَل,verb,2,تَساءَل_1,تَساءَلَ
صَحّ,verb,3,صَحّ-ِ_1,صَحَّ
مُتَعَدِّد,adj,3,مُتَعَدِّد_1,مُتَعَدِّدُ
هاتِفِيّ,adj,2,هاتِفِيّ_1,هاتِفِيٍّ
مَهَمَّة,noun,4,مُهِمّ_1,مُهِمَّةٍ
جامِعِيّ,adj,4,جامِعِيّ_1,جامِعِيٌّ
سَكِينَة,noun,3,سَكِينَة_1,سَكِينَةِ
تَشْغِيل,noun,2,تَشْغِيل_1,تَشْغِيلِ
بادِي,noun,4,بادِي_1,بادِي
